,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
19013,2018-05-04,2018,18,5,es,Almansa,Hellín,8.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
483,2018-02-14,2018,7,2,es,Almansa,Albacete,59.0,1,24,1,23,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
545,2018-05-21,2018,21,5,es,Almansa,Albacete,50.0,4,18,4,18,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
753,2019-05-21,2019,21,5,es,Almansa,Albacete,31.0,2,21,3,14,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
794,2019-08-22,2019,34,8,es,Almansa,Albacete,41.0,3,22,3,19,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
19013,2018-05-04,2018,18,5,es,Almansa,Hellín,8.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
590,2018-09-08,2018,36,9,es,Almansa,Albacete,64.0,3,37,3,33,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
452,2017-12-28,2017,52,12,es,Almansa,Albacete,35.0,2,20,2,14,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
590,2018-09-08,2018,36,9,es,Almansa,Albacete,64.0,3,37,3,33,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
666,2018-12-28,2018,52,12,es,Almansa,Albacete,56.0,1,26,1,25,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
590,2018-09-08,2018,36,9,es,Almansa,Albacete,64.0,3,37,3,33,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
552,2018-06-01,2018,22,6,es,Almansa,Albacete,41.0,1,20,1,19,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
597,2018-09-21,2018,38,9,es,Almansa,Albacete,115.0,2,54,2,50,4,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
17975,2018-09-21,2018,38,9,es,Almansa,Alcázar de San Juan,4.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
506,2018-03-19,2018,12,3,es,Almansa,Albacete,54.0,1,22,1,21,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
590,2018-09-08,2018,36,9,es,Almansa,Albacete,64.0,3,37,3,33,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
709,2019-03-19,2019,12,3,es,Almansa,Albacete,25.0,1,10,1,10,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
529,2018-04-25,2018,17,4,es,Almansa,Albacete,54.0,1,23,1,20,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
542,2018-05-15,2018,20,5,es,Almansa,Albacete,46.0,1,22,1,20,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
735,2019-04-25,2019,17,4,es,Almansa,Albacete,35.0,3,19,1,12,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
748,2019-05-15,2019,20,5,es,Almansa,Albacete,20.0,2,13,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
590,2018-09-08,2018,36,9,es,Almansa,Albacete,64.0,3,37,3,33,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
594,2018-09-14,2018,37,9,es,Almansa,Albacete,68.0,5,43,4,40,4,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
806,2019-09-14,2019,37,9,es,Almansa,Albacete,26.0,8,21,9,15,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
542,2018-05-15,2018,20,5,es,Almansa,Albacete,46.0,1,22,1,20,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
596,2018-09-17,2018,38,9,es,Almansa,Albacete,23.0,2,15,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
748,2019-05-15,2019,20,5,es,Almansa,Albacete,20.0,2,13,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
469,2018-01-24,2018,4,1,es,Almansa,Albacete,46.0,4,18,4,16,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
589,2018-09-07,2018,36,9,es,Almansa,Albacete,97.0,6,47,4,39,4,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
803,2019-09-07,2019,36,9,es,Almansa,Albacete,38.0,6,26,3,22,4,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
6829,2019-09-07,2019,36,9,es,Almansa,Toledo,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
475,2018-02-05,2018,6,2,es,Almansa,Albacete,59.0,2,27,2,24,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
686,2019-02-05,2019,6,2,es,Almansa,Albacete,33.0,3,18,2,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
19013,2018-05-04,2018,18,5,es,Almansa,Hellín,8.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
513,2018-04-02,2018,14,4,es,Almansa,Albacete,58.0,2,31,3,28,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
682,2019-01-23,2019,4,1,es,Almansa,Albacete,30.0,1,15,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
542,2018-05-15,2018,20,5,es,Almansa,Albacete,46.0,1,22,1,20,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
590,2018-09-08,2018,36,9,es,Almansa,Albacete,64.0,3,37,3,33,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
748,2019-05-15,2019,20,5,es,Almansa,Albacete,20.0,2,13,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
503,2018-03-12,2018,11,3,es,Almansa,Albacete,64.0,2,26,2,24,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
542,2018-05-15,2018,20,5,es,Almansa,Albacete,46.0,1,22,1,20,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
583,2018-08-16,2018,33,8,es,Almansa,Albacete,47.0,1,27,1,23,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
748,2019-05-15,2019,20,5,es,Almansa,Albacete,20.0,2,13,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
791,2019-08-16,2019,33,8,es,Almansa,Albacete,33.0,2,12,2,11,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
586,2018-09-01,2018,35,9,es,Almansa,Albacete,40.0,1,19,2,16,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
751,2019-05-19,2019,20,5,es,Almansa,Albacete,81.0,2,36,2,34,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
4105,2019-05-03,2019,18,5,es,Torrijos,Albacete,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
237,2017-12-08,2017,49,12,es,La Roda,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
7615,2018-05-01,2018,18,5,es,La Roda,Toledo,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
11162,2018-05-01,2018,18,5,es,La Roda,Ciudad Real,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
11165,2018-05-21,2018,21,5,es,La Roda,Ciudad Real,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
20834,2018-05-21,2018,21,5,es,La Roda,Huete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
11167,2018-06-01,2018,22,6,es,La Roda,Ciudad Real,11.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
239,2019-02-02,2019,5,2,es,La Roda,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
1576,2018-03-30,2018,13,3,es,Hellín,Albacete,12.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
1607,2018-11-01,2018,44,11,es,Hellín,Albacete,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
11153,2018-11-01,2018,44,11,es,Hellín,Ciudad Real,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
1627,2019-01-01,2019,1,1,es,Hellín,Albacete,32.0,1,17,1,15,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
7592,2019-01-01,2019,1,1,es,Hellín,Toledo,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
1660,2019-05-03,2019,18,5,es,Hellín,Albacete,40.0,1,17,1,16,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
1571,2018-02-16,2018,7,2,es,Hellín,Albacete,25.0,1,13,1,13,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
11151,2018-08-22,2018,34,8,es,Hellín,Ciudad Real,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
1665,2019-05-21,2019,21,5,es,Hellín,Albacete,10.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
7587,2018-08-31,2018,35,8,es,Hellín,Toledo,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
1626,2018-12-28,2018,52,12,es,Hellín,Albacete,14.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
7609,2019-06-01,2019,22,6,es,Hellín,Toledo,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
1575,2018-03-19,2018,12,3,es,Hellín,Albacete,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
7598,2019-03-19,2019,12,3,es,Hellín,Toledo,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
1694,2019-09-14,2019,37,9,es,Hellín,Albacete,14.0,3,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
1594,2018-09-07,2018,36,9,es,Hellín,Albacete,14.0,2,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
16942,2019-09-07,2019,36,9,es,Hellín,Talavera de la Reina,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
7601,2019-04-02,2019,14,4,es,Hellín,Toledo,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
7587,2018-08-31,2018,35,8,es,Hellín,Toledo,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
19988,2019-08-16,2019,33,8,es,Hellín,Yeste,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
1664,2019-05-19,2019,20,5,es,Hellín,Albacete,42.0,1,19,1,17,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
15746,2018-05-01,2018,18,5,es,Guadalajara,Cuenca,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Cuenca,No
20081,2018-10-12,2018,41,10,es,Guadalajara,Molina de Aragón,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
20845,2018-11-01,2018,44,11,es,Guadalajara,Sigüenza,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3935,2018-12-06,2018,49,12,es,Guadalajara,Albacete,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
15762,2018-12-25,2018,52,12,es,Guadalajara,Cuenca,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Cuenca,No
3969,2019-05-01,2019,18,5,es,Guadalajara,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3995,2019-10-12,2019,41,10,es,Guadalajara,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
15751,2018-06-25,2018,26,6,es,Guadalajara,Cuenca,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Cuenca,No
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3977,2019-06-25,2019,26,6,es,Guadalajara,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3970,2019-05-03,2019,18,5,es,Guadalajara,Albacete,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
4867,2019-05-03,2019,18,5,es,Guadalajara,Valdepeñas,4.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
3998,2019-10-24,2019,43,10,es,Guadalajara,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3863,2018-02-16,2018,7,2,es,Guadalajara,Albacete,13.0,3,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
12737,2018-02-16,2018,7,2,es,Guadalajara,Ciudad Real,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
3898,2018-08-17,2018,33,8,es,Guadalajara,Albacete,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
12770,2019-08-17,2019,33,8,es,Guadalajara,Ciudad Real,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
3905,2018-09-03,2018,36,9,es,Guadalajara,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
4857,2018-02-14,2018,7,2,es,Guadalajara,Valdepeñas,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
9478,2018-05-21,2018,21,5,es,Guadalajara,Toledo,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Toledo,No
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3901,2018-08-25,2018,34,8,es,Guadalajara,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3903,2018-08-31,2018,35,8,es,Guadalajara,Albacete,10.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
15755,2018-08-31,2018,35,8,es,Guadalajara,Cuenca,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Cuenca,No
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3940,2018-12-28,2018,52,12,es,Guadalajara,Albacete,8.0,3,3,3,3,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3894,2018-08-03,2018,31,8,es,Guadalajara,Albacete,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
19847,2019-08-03,2019,31,8,es,Guadalajara,Puertollano,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
12742,2018-06-01,2018,22,6,es,Guadalajara,Ciudad Real,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
3913,2018-09-21,2018,38,9,es,Guadalajara,Albacete,19.0,1,8,1,8,3,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
13599,2018-09-21,2018,38,9,es,Guadalajara,Almansa,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3959,2019-03-19,2019,12,3,es,Guadalajara,Albacete,6.0,1,2,1,2,2,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3910,2018-09-14,2018,37,9,es,Guadalajara,Albacete,11.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
15756,2018-09-14,2018,37,9,es,Guadalajara,Cuenca,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Cuenca,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3906,2018-09-07,2018,36,9,es,Guadalajara,Albacete,26.0,5,12,4,12,2,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3905,2018-09-03,2018,36,9,es,Guadalajara,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3945,2019-01-23,2019,4,1,es,Guadalajara,Albacete,6.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
3907,2018-09-08,2018,36,9,es,Guadalajara,Albacete,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
20085,2019-09-08,2019,36,9,es,Guadalajara,Molina de Aragón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Guadalajara,Si
3903,2018-08-31,2018,35,8,es,Guadalajara,Albacete,10.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
15755,2018-08-31,2018,35,8,es,Guadalajara,Cuenca,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Cuenca,No
3897,2018-08-16,2018,33,8,es,Guadalajara,Albacete,5.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
10370,2019-08-16,2019,33,8,es,Guadalajara,Manzanares,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
3904,2018-09-01,2018,35,9,es,Guadalajara,Albacete,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Albacete,No
17782,2018-09-01,2018,35,9,es,Guadalajara,Talavera de la Reina,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Toledo,No
10366,2019-05-19,2019,20,5,es,Guadalajara,Manzanares,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Guadalajara,Ciudad Real,No
188,2019-09-01,2019,35,9,es,Ciudad Real,Guadalajara,8.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No
1270,2019-09-01,2019,35,9,es,Ciudad Real,Albacete,9.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
7397,2019-09-01,2019,35,9,es,Ciudad Real,Toledo,27.0,3,12,3,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
14487,2019-09-01,2019,35,9,es,Ciudad Real,Tomelloso,15.0,2,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
5339,2017-11-01,2017,44,11,es,Ciudad Real,Villarrobledo,9.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
14072,2017-11-01,2017,44,11,es,Ciudad Real,Tomelloso,7.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
5349,2017-12-06,2017,49,12,es,Ciudad Real,Villarrobledo,3.0,3,3,2,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
6861,2017-12-06,2017,49,12,es,Ciudad Real,Toledo,14.0,6,8,5,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
14094,2017-12-06,2017,49,12,es,Ciudad Real,Tomelloso,8.0,2,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
857,2017-12-08,2017,49,12,es,Ciudad Real,Albacete,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
6863,2017-12-08,2017,49,12,es,Ciudad Real,Toledo,15.0,1,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
14096,2017-12-08,2017,49,12,es,Ciudad Real,Tomelloso,7.0,3,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
16638,2017-12-08,2017,49,12,es,Ciudad Real,Talavera de la Reina,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
6877,2017-12-25,2017,52,12,es,Ciudad Real,Toledo,20.0,5,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
6883,2018-01-01,2018,1,1,es,Ciudad Real,Toledo,17.0,3,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
9840,2018-01-01,2018,1,1,es,Ciudad Real,Manzanares,13.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
14111,2018-01-01,2018,1,1,es,Ciudad Real,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
19423,2018-01-01,2018,1,1,es,Ciudad Real,La Roda,3.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
6887,2018-01-06,2018,1,1,es,Ciudad Real,Toledo,7.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
15897,2018-01-06,2018,1,1,es,Ciudad Real,Argamasilla de Alba,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
16649,2018-01-06,2018,1,1,es,Ciudad Real,Talavera de la Reina,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
6957,2018-03-29,2018,13,3,es,Ciudad Real,Toledo,13.0,3,8,2,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
922,2018-03-30,2018,13,3,es,Ciudad Real,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
14168,2018-03-30,2018,13,3,es,Ciudad Real,Tomelloso,14.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
944,2018-05-01,2018,18,5,es,Ciudad Real,Albacete,20.0,3,13,2,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
6983,2018-05-01,2018,18,5,es,Ciudad Real,Toledo,11.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
9853,2018-05-01,2018,18,5,es,Ciudad Real,Manzanares,12.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
14188,2018-05-01,2018,18,5,es,Ciudad Real,Tomelloso,16.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
16699,2018-05-01,2018,18,5,es,Ciudad Real,Talavera de la Reina,4.0,4,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
1014,2018-08-15,2018,33,8,es,Ciudad Real,Albacete,11.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
7064,2018-08-15,2018,33,8,es,Ciudad Real,Toledo,16.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
1054,2018-10-12,2018,41,10,es,Ciudad Real,Albacete,28.0,6,11,4,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
7110,2018-10-12,2018,41,10,es,Ciudad Real,Toledo,25.0,10,11,6,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
14287,2018-10-12,2018,41,10,es,Ciudad Real,Tomelloso,17.0,2,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
16299,2018-10-12,2018,41,10,es,Ciudad Real,Ocaña,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
19439,2018-10-12,2018,41,10,es,Ciudad Real,La Roda,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
20211,2018-10-12,2018,41,10,es,Ciudad Real,Madridejos,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
20489,2018-10-12,2018,41,10,es,Ciudad Real,Puerto Lápice,3.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
20601,2018-10-12,2018,41,10,es,Ciudad Real,Herencia,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
