,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
737309,2018-05-15,2018,20,5,es,Albacete,Cuenca,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
751461,2018-05-15,2018,20,5,es,Albacete,Talavera de la Reina,1.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
760806,2018-05-15,2018,20,5,es,Albacete,Hellín,17.0,1,6,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
716861,2018-09-08,2018,36,9,es,Albacete,Manzanares,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
734878,2018-09-08,2018,36,9,es,Albacete,Tomelloso,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
855286,2018-09-08,2018,36,9,es,Albacete,Alcaraz,3.0,2,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706485,2019-05-15,2019,20,5,es,Albacete,Toledo,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720473,2019-05-15,2019,20,5,es,Albacete,Ciudad Real,5.0,3,2,2,2,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732486,2019-05-15,2019,20,5,es,Albacete,Almansa,21.0,1,11,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
735036,2019-05-15,2019,20,5,es,Albacete,Tomelloso,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737433,2019-05-15,2019,20,5,es,Albacete,Cuenca,17.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
706557,2019-09-08,2019,36,9,es,Albacete,Toledo,21.0,1,10,1,10,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
735089,2019-09-08,2019,36,9,es,Albacete,Tomelloso,17.0,3,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
746817,2019-09-08,2019,36,9,es,Albacete,La Solana,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
805882,2019-09-08,2019,36,9,es,Albacete,Mota del Cuervo,6.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
868604,2019-09-08,2019,36,9,es,Albacete,El Bonillo,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
700471,2017-03-12,2017,10,3,es,Albacete,Valdepeñas,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
706087,2017-03-12,2017,10,3,es,Albacete,Toledo,13.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
732161,2017-03-12,2017,10,3,es,Albacete,Almansa,55.0,1,27,1,24,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734739,2017-03-12,2017,10,3,es,Albacete,Tomelloso,17.0,2,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737247,2017-03-12,2017,10,3,es,Albacete,Cuenca,11.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
750811,2017-03-12,2017,10,3,es,Albacete,Ocaña,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
751422,2017-03-12,2017,10,3,es,Albacete,Talavera de la Reina,5.0,2,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
704279,2018-03-12,2018,11,3,es,Albacete,Villarrobledo,28.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706362,2018-03-12,2018,11,3,es,Albacete,Toledo,14.0,3,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720358,2018-03-12,2018,11,3,es,Albacete,Ciudad Real,13.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
751511,2018-03-12,2018,11,3,es,Albacete,Talavera de la Reina,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
700517,2018-08-31,2018,35,8,es,Albacete,Valdepeñas,15.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
706288,2018-08-31,2018,35,8,es,Albacete,Toledo,21.0,4,12,3,12,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720295,2018-08-31,2018,35,8,es,Albacete,Ciudad Real,15.0,2,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732337,2018-08-31,2018,35,8,es,Albacete,Almansa,74.0,1,33,1,30,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734884,2018-08-31,2018,35,8,es,Albacete,Tomelloso,21.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
755638,2018-08-31,2018,35,8,es,Albacete,Mocejón,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
806860,2018-08-31,2018,35,8,es,Albacete,Puertollano,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
855287,2018-08-31,2018,35,8,es,Albacete,Alcaraz,9.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
700594,2019-08-31,2019,35,8,es,Albacete,Valdepeñas,6.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
704460,2019-08-31,2019,35,8,es,Albacete,Villarrobledo,11.0,2,6,2,6,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706573,2019-08-31,2019,35,8,es,Albacete,Toledo,25.0,4,11,2,11,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720545,2019-08-31,2019,35,8,es,Albacete,Ciudad Real,14.0,4,9,3,9,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732544,2019-08-31,2019,35,8,es,Albacete,Almansa,34.0,1,12,1,12,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
735100,2019-08-31,2019,35,8,es,Albacete,Tomelloso,18.0,2,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
706214,2018-05-15,2018,20,5,es,Albacete,Toledo,15.0,4,6,3,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
734833,2018-05-15,2018,20,5,es,Albacete,Tomelloso,21.0,2,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737309,2018-05-15,2018,20,5,es,Albacete,Cuenca,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
751461,2018-05-15,2018,20,5,es,Albacete,Talavera de la Reina,1.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
760806,2018-05-15,2018,20,5,es,Albacete,Hellín,17.0,1,6,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706280,2018-08-16,2018,33,8,es,Albacete,Toledo,8.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720287,2018-08-16,2018,33,8,es,Albacete,Ciudad Real,8.0,2,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760819,2018-08-16,2018,33,8,es,Albacete,Hellín,20.0,1,9,1,9,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706485,2019-05-15,2019,20,5,es,Albacete,Toledo,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720473,2019-05-15,2019,20,5,es,Albacete,Ciudad Real,5.0,3,2,2,2,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732486,2019-05-15,2019,20,5,es,Albacete,Almansa,21.0,1,11,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
735036,2019-05-15,2019,20,5,es,Albacete,Tomelloso,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
737433,2019-05-15,2019,20,5,es,Albacete,Cuenca,17.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
704453,2019-08-16,2019,33,8,es,Albacete,Villarrobledo,13.0,3,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706563,2019-08-16,2019,33,8,es,Albacete,Toledo,32.0,2,15,2,15,4,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
716943,2019-08-16,2019,33,8,es,Albacete,Manzanares,12.0,1,5,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
720538,2019-08-16,2019,33,8,es,Albacete,Ciudad Real,11.0,2,6,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732538,2019-08-16,2019,33,8,es,Albacete,Almansa,63.0,1,27,1,26,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734657,2019-08-16,2019,33,8,es,Albacete,Las Pedroñeras,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
735091,2019-08-16,2019,33,8,es,Albacete,Tomelloso,24.0,4,10,2,10,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
760901,2019-08-16,2019,33,8,es,Albacete,Hellín,36.0,3,16,2,15,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
714508,2018-05-19,2018,20,5,es,Albacete,Caudete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
716848,2018-05-19,2018,20,5,es,Albacete,Manzanares,8.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
734835,2018-05-19,2018,20,5,es,Albacete,Tomelloso,10.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
855283,2018-05-19,2018,20,5,es,Albacete,Alcaraz,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
453533,2018-09-01,2018,35,9,es,Albacete,Guadalajara,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No
706119,2018-09-01,2018,35,9,es,Albacete,Toledo,12.0,3,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
732183,2018-09-01,2018,35,9,es,Albacete,Almansa,29.0,1,14,2,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
706489,2019-05-19,2019,20,5,es,Albacete,Toledo,54.0,5,23,3,22,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
720475,2019-05-19,2019,20,5,es,Albacete,Ciudad Real,23.0,5,12,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
732489,2019-05-19,2019,20,5,es,Albacete,Almansa,40.0,1,21,1,20,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Albacete,Si
734653,2019-05-19,2019,20,5,es,Albacete,Las Pedroñeras,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Cuenca,No
735039,2019-05-19,2019,20,5,es,Albacete,Tomelloso,21.0,3,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
751569,2019-05-19,2019,20,5,es,Albacete,Talavera de la Reina,9.0,4,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Toledo,No
759230,2019-05-19,2019,20,5,es,Albacete,Alcázar de San Juan,19.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No
755413,2017-10-12,2017,41,10,es,Puertollano,Talavera de la Reina,1.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
755415,2018-01-01,2018,1,1,es,Puertollano,Talavera de la Reina,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
629518,2018-03-29,2018,13,3,es,Puertollano,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
713914,2018-10-12,2018,41,10,es,Puertollano,Toledo,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
629526,2018-06-25,2018,26,6,es,Puertollano,Albacete,7.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
713919,2019-02-16,2019,7,2,es,Puertollano,Toledo,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
713925,2019-05-04,2019,18,5,es,Puertollano,Toledo,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
713944,2019-08-22,2019,34,8,es,Puertollano,Toledo,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
713925,2019-05-04,2019,18,5,es,Puertollano,Toledo,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
719611,2019-06-01,2019,22,6,es,Puertollano,Manzanares,12.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
713923,2019-03-19,2019,12,3,es,Puertollano,Toledo,9.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
629522,2018-05-15,2018,20,5,es,Puertollano,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
629522,2018-05-15,2018,20,5,es,Puertollano,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
713925,2019-05-04,2019,18,5,es,Puertollano,Toledo,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
629515,2018-04-02,2018,14,4,es,Puertollano,Albacete,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
747329,2018-04-02,2018,14,4,es,Puertollano,Membrilla,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
629522,2018-05-15,2018,20,5,es,Puertollano,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
629522,2018-05-15,2018,20,5,es,Puertollano,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
621534,2019-09-01,2019,35,9,es,Ciudad Real,Albacete,5.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707827,2019-09-01,2019,35,9,es,Ciudad Real,Toledo,8.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735528,2019-09-01,2019,35,9,es,Ciudad Real,Tomelloso,21.0,3,10,3,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
801959,2019-09-01,2019,35,9,es,Ciudad Real,Campo de Criptana,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
907975,2019-09-01,2019,35,9,es,Ciudad Real,Madridejos,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
621275,2017-10-12,2017,41,10,es,Ciudad Real,Albacete,22.0,5,15,3,15,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707503,2017-10-12,2017,41,10,es,Ciudad Real,Toledo,24.0,11,13,5,13,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735287,2017-10-12,2017,41,10,es,Ciudad Real,Tomelloso,17.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
751965,2017-10-12,2017,41,10,es,Ciudad Real,Talavera de la Reina,10.0,10,5,5,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
1008236,2017-10-12,2017,41,10,es,Ciudad Real,Puerto Lápice,12.0,1,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
707515,2017-12-25,2017,52,12,es,Ciudad Real,Toledo,20.0,5,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
707521,2018-01-01,2018,1,1,es,Ciudad Real,Toledo,17.0,3,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
717156,2018-01-01,2018,1,1,es,Ciudad Real,Manzanares,13.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
735300,2018-01-01,2018,1,1,es,Ciudad Real,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
799728,2018-01-01,2018,1,1,es,Ciudad Real,La Roda,3.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
621380,2018-01-06,2018,1,1,es,Ciudad Real,Albacete,21.0,3,11,2,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707648,2018-01-06,2018,1,1,es,Ciudad Real,Toledo,28.0,4,11,4,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735397,2018-01-06,2018,1,1,es,Ciudad Real,Tomelloso,23.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
737624,2018-01-06,2018,1,1,es,Ciudad Real,Cuenca,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Cuenca,No
746841,2018-01-06,2018,1,1,es,Ciudad Real,La Solana,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
752034,2018-01-06,2018,1,1,es,Ciudad Real,Talavera de la Reina,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
759361,2018-01-06,2018,1,1,es,Ciudad Real,Alcázar de San Juan,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
1040341,2018-01-06,2018,1,1,es,Ciudad Real,Herencia,5.0,2,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
707595,2018-03-29,2018,13,3,es,Ciudad Real,Toledo,13.0,3,8,2,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
621339,2018-03-30,2018,13,3,es,Ciudad Real,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
735357,2018-03-30,2018,13,3,es,Ciudad Real,Tomelloso,14.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
707524,2018-05-01,2018,18,5,es,Ciudad Real,Toledo,9.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735301,2018-05-01,2018,18,5,es,Ciudad Real,Tomelloso,14.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
758905,2018-05-01,2018,18,5,es,Ciudad Real,Villanueva de los Infantes,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,"Ciudad Real
  Valladolid",No
799729,2018-05-01,2018,18,5,es,Ciudad Real,La Roda,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
621431,2018-08-15,2018,33,8,es,Ciudad Real,Albacete,11.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707702,2018-08-15,2018,33,8,es,Ciudad Real,Toledo,16.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
621512,2018-10-12,2018,41,10,es,Ciudad Real,Albacete,10.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707801,2018-10-12,2018,41,10,es,Ciudad Real,Toledo,29.0,8,15,5,15,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
752107,2018-10-12,2018,41,10,es,Ciudad Real,Talavera de la Reina,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
912307,2018-10-12,2018,41,10,es,Ciudad Real,Sonseca,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
1040373,2018-10-12,2018,41,10,es,Ciudad Real,Herencia,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
621292,2018-11-01,2018,44,11,es,Ciudad Real,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
704656,2018-11-01,2018,44,11,es,Ciudad Real,Villarrobledo,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707530,2018-11-01,2018,44,11,es,Ciudad Real,Toledo,13.0,3,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735306,2018-11-01,2018,44,11,es,Ciudad Real,Tomelloso,12.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
759302,2018-11-01,2018,44,11,es,Ciudad Real,Alcázar de San Juan,7.0,2,4,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
735405,2018-12-06,2018,49,12,es,Ciudad Real,Tomelloso,28.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
621429,2018-12-08,2018,49,12,es,Ciudad Real,Albacete,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707700,2018-12-08,2018,49,12,es,Ciudad Real,Toledo,21.0,2,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735441,2018-12-08,2018,49,12,es,Ciudad Real,Tomelloso,21.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
621522,2018-12-25,2018,52,12,es,Ciudad Real,Albacete,15.0,1,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707814,2018-12-25,2018,52,12,es,Ciudad Real,Toledo,13.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
621528,2019-01-01,2019,1,1,es,Ciudad Real,Albacete,14.0,3,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707819,2019-01-01,2019,1,1,es,Ciudad Real,Toledo,19.0,3,9,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
707921,2019-04-19,2019,16,4,es,Ciudad Real,Toledo,10.0,3,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
621531,2019-05-01,2019,18,5,es,Ciudad Real,Albacete,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707823,2019-05-01,2019,18,5,es,Ciudad Real,Toledo,27.0,3,11,3,11,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
752117,2019-05-01,2019,18,5,es,Ciudad Real,Talavera de la Reina,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
621678,2019-08-15,2019,33,8,es,Ciudad Real,Albacete,9.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
704774,2019-08-15,2019,33,8,es,Ciudad Real,Villarrobledo,8.0,1,4,1,4,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
708025,2019-08-15,2019,33,8,es,Ciudad Real,Toledo,13.0,1,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
760993,2019-08-15,2019,33,8,es,Ciudad Real,Hellín,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
981901,2019-08-15,2019,33,8,es,Ciudad Real,Almadén,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
707829,2019-11-01,2019,44,11,es,Ciudad Real,Toledo,30.0,6,13,3,13,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735530,2019-11-01,2019,44,11,es,Ciudad Real,Tomelloso,39.0,1,15,1,15,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
745101,2019-11-01,2019,44,11,es,Ciudad Real,Argamasilla de Alba,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
752121,2019-11-01,2019,44,11,es,Ciudad Real,Talavera de la Reina,12.0,4,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
759422,2019-11-01,2019,44,11,es,Ciudad Real,Alcázar de San Juan,17.0,3,6,3,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
955207,2019-11-01,2019,44,11,es,Ciudad Real,Almuradiel,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
1040376,2019-11-01,2019,44,11,es,Ciudad Real,Herencia,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
1040555,2019-11-01,2019,44,11,es,Ciudad Real,Los Yébenes,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
1040857,2019-11-01,2019,44,11,es,Ciudad Real,La Gineta,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
621630,2019-12-06,2019,49,12,es,Ciudad Real,Albacete,4.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Albacete,No
707970,2019-12-06,2019,49,12,es,Ciudad Real,Toledo,9.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
735636,2019-12-06,2019,49,12,es,Ciudad Real,Tomelloso,17.0,4,6,3,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si
752196,2019-12-06,2019,49,12,es,Ciudad Real,Talavera de la Reina,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Toledo,No
